id,price,desc,numstories,yearbuilt,exteriorfinish,rooftype,basement,totalrooms,bedrooms,bathrooms,fireplaces,sqft,lotarea,state,zipcode,AvgIncome
PA10659,54517.79208,SINGLE FAMILY,1,1935,Frame,SHINGLE,1,6,3,1,0,1224,5000,PA,15030,50313
VA10820,193045.9271,SINGLE FAMILY,1,1936,Brick,METAL,0,5,3,1,NA,787,4074.3,VA,23221,39943
PA10819,325354.8339,SINGLE FAMILY,1,1960,Frame,SHINGLE,1,7,4,2.5,0,1514,566280,PA,15237,55016
VA10805,241061.1946,SINGLE FAMILY,1.5,1959,Brick,SHINGLE,0,7,4,1.5,NA,1784,9412,VA,23227,36568
PA10077,264908.0383,SINGLE FAMILY,1.5,2004,Frame,SHINGLE,1,6,3,2.5,0,2307,18600,PA,15037,55863
PA10316,280483.5257,MULTI-FAMILY,2.5,1925,Brick,SLATE,1,11,5,2.5,0,3173,5287,PA,15224,22880
VA10020,143573.208,SINGLE FAMILY,1.5,1938,Frame,METAL,0,6,3,1,NA,1462,10890,VA,23224,27132
VA10605,1200761.878,SINGLE FAMILY,2,1939,Brick,SLATE,0,8,4,4.5,NA,3914,23086.8,VA,23226,50519
PA10191,43005.89037,ROWHOUSE,2,1920,Brick,ROLL,1,4,2,1,0,960,1776,PA,15238,67370
VA10782,561064.9794,SINGLE FAMILY,2,1925,Brick,METAL,0,9,3,2.5,NA,2332,6500,VA,23221,39943
PA10608,80593.54587,CONDOMINIUM,2,1983,Frame,SHINGLE,1,4,2,1.5,0,992,1312,PA,15236,46913
VA10248,746025.3853,SINGLE FAMILY,2,1902,Brick,METAL,0,8,4,3.5,NA,3134,3633,VA,23220,26557
VA10318,62306.29091,SINGLE FAMILY,1,1924,Frame,METAL,0,4,2,1,NA,723,5446,VA,23224,27132
PA10361,148589.8977,SINGLE FAMILY,2,1940,Brick,SLATE,1,7,3,1.5,1,1688,675,PA,15243,60717
PA10675,802404.6923,SINGLE FAMILY,2,1956,Frame,SHINGLE,1,7,4,3.5,2,5886,44083,PA,15215,43750
VA10887,2870241.689,SINGLE FAMILY,2.5,1926,Brick,SLATE,1,18,6,7,NA,7240,86684,VA,23226,50519
VA10433,815115.315,SINGLE FAMILY,2,1939,Brick,SLATE,1,11,4,4,NA,3403,8500,VA,23221,39943
VA10864,190488.2732,SINGLE FAMILY,2,1940,Brick,SLATE,0,8,4,2,NA,1638,2729.7,VA,23224,27132
PA10131,509744.0274,SINGLE FAMILY,2,2014,Frame,SHINGLE,1,9,4,3.5,0,4614,10577,PA,15026,69387
PA10945,57048.76132,SINGLE FAMILY,1,1940,Frame,SHINGLE,1,4,2,1,1,780,3500,PA,15223,33724
PA10257,999431.1948,SINGLE FAMILY,2,1959,Brick,SLATE,1,12,5,4,2,6764,27692,PA,15243,60717
VA10792,502094.8475,SINGLE FAMILY,2,1939,Brick,SLATE,1,9,3,3,NA,2256,10744,VA,23225,35101
VA10227,1259270.687,SINGLE FAMILY,2.5,1950,Brick,SLATE,0,11,5,5.5,NA,5152,28126,VA,23226,50519
PA10867,144339.3258,SINGLE FAMILY,1,1960,Brick,SHINGLE,1,5,2,1.5,2,1571,52577,PA,15037,55863
VA10268,289710.3761,SINGLE FAMILY,1,1940,Brick,SLATE,0,6,3,1.5,NA,1557,10800,VA,23227,36568
PA10364,171421.6669,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,6,3,2,0,1690,120095,PA,15332,62875
PA10858,454236.2813,CONDOMINIUM,1,1986,Brick,ROLL,0,6,2,2,0,2609,0,PA,15213,18473
PA10508,139541.8929,SINGLE FAMILY,1,1952,Brick,SHINGLE,1,5,2,1,0,1432,175634,PA,15037,55863
PA10790,233630.1554,CONDOMINIUM,1,2000,Frame,SHINGLE,0,5,2,2.5,1,1596,0,PA,15025,60669
PA10943,402063.1428,SINGLE FAMILY,2,1941,Brick,SLATE,1,8,3,2.5,1,3040,22948,PA,15243,60717
PA10865,563438.9399,SINGLE FAMILY,1.5,1961,Brick,SLATE,1,10,5,3,1,2887,29894,PA,15243,60717
VA10822,792795.0247,SINGLE FAMILY,2.5,1920,Brick,SLATE,0,13,5,4.5,NA,4205,23350,VA,23227,36568
VA10519,1453997.143,SINGLE FAMILY,1.5,2004,Brick,SLATE,0,12,5,4.5,NA,5691,24694,VA,23226,50519
VA10474,520833.4255,SINGLE FAMILY,1.5,1949,Brick,SLATE,1,10,3,3.5,NA,2147,9800,VA,23221,39943
PA10285,1031172.97,SINGLE FAMILY,2,1910,Stone,SLATE,1,15,5,7,2,5277,21515,PA,15243,60717
PA10598,116169.2283,SINGLE FAMILY,1,1959,Brick,SHINGLE,1,5,3,2.5,1,1080,9000,PA,15332,62875
VA10768,251116.6953,SINGLE FAMILY,2,1848,Brick,METAL,1,9,4,3,NA,1408,2625,VA,23219,11306
PA10218,93355.14158,SINGLE FAMILY,1,1946,Brick,SHINGLE,1,6,3,1,1,1079,4725,PA,15226,37889
VA10246,297644.1953,SINGLE FAMILY,2,1932,Brick,SLATE,0,7,3,1,NA,1454,6530,VA,23227,36568
VA10068,115008.6318,SINGLE FAMILY,1.5,1942,Brick,SHINGLE,0,6,3,1,NA,1363,6412,VA,23224,27132
VA10343,122365.8826,SINGLE FAMILY,1.5,1946,Brick,SHINGLE,0,8,4,1,NA,1473,7275,VA,23224,27132
VA10376,364931.5257,SINGLE FAMILY,2,1946,Brick,SLATE,1,7,3,2,NA,1440,6600,VA,23225,35101
PA10750,474607.1771,CONDOMINIUM,1,1997,Brick,ROLL,0,6,3,2,0,2589,0,PA,15213,18473
PA10153,69738.51484,SINGLE FAMILY,1,1950,Brick,SHINGLE,1,5,2,1,0,820,9473,PA,15237,55016
PA10766,670968.4358,SINGLE FAMILY,1.5,1956,Stone,SLATE,1,12,6,4.5,1,4260,35942,PA,15216,39526
VA10046,494934.0039,CONDOMINIUM,2,1832,Brick,SLATE,0,6,3,2.5,NA,2231,0,VA,23220,26557
PA10745,220447.2832,SINGLE FAMILY,2,1940,Brick,SHINGLE,1,6,3,1,0,1232,11859,PA,15235,41367
VA10126,460233.6351,SINGLE FAMILY,2,1946,Brick,SLATE,0,7,3,2.5,NA,1552,6338.64,VA,23221,39943
PA10792,478628.1434,SINGLE FAMILY,2.5,1936,Brick,SLATE,1,9,5,4,1,4158,20000,PA,15236,46913
VA10128,600453.032,SINGLE FAMILY,1.5,1939,Brick,SLATE,1,11,4,3,NA,2340,12000,VA,23226,50519
PA10596,270444.4898,SINGLE FAMILY,2,1990,Frame,SHINGLE,1,9,4,2.5,1,2548,11857,PA,15044,95289
VA10286,409303.527,SINGLE FAMILY,2,1881,Brick,METAL,0,8,3,2.5,NA,1912,2220,VA,23223,27936
VA10462,119276.5428,SINGLE FAMILY,1,1955,Brick,SHINGLE,0,6,3,1,NA,875,6750,VA,23222,29570
PA10731,122998.6922,SINGLE FAMILY,1,1956,Brick,SHINGLE,1,5,3,2,0,950,6834,PA,15236,46913
PA10387,60844.8691,SINGLE FAMILY,2,1945,Brick,SHINGLE,1,5,2,1,0,918,3750,PA,15216,39526
PA10673,106415.674,CONDOMINIUM,1.5,1990,Frame,SHINGLE,0,5,2,2,0,1408,3032,PA,15236,46913
PA10268,452455.092,SINGLE FAMILY,1,2008,Brick,SHINGLE,1,7,3,2.5,1,3974,543585,PA,15037,55863
VA10244,177048.3523,SINGLE FAMILY,1,1926,Frame,METAL,0,5,2,1,NA,682,2817.5,VA,23221,39943
PA10172,521978.937,SINGLE FAMILY,2,2014,Frame,SHINGLE,1,8,4,3.5,0,4650,11343,PA,15026,69387
VA10242,118973.2294,SINGLE FAMILY,1,1955,Brick,SHINGLE,0,6,3,1,NA,875,6205,VA,23222,29570
VA10979,117652.6903,SINGLE FAMILY,1,1969,Brick,SHINGLE,0,6,3,2,NA,1030,10577,VA,23222,29570
VA10424,279978.7626,SINGLE FAMILY,1.5,1937,Brick,SLATE,0,6,3,1,NA,1882,6800,VA,23227,36568
PA10234,194329.2362,SINGLE FAMILY,1,1978,Frame,SHINGLE,1,7,3,1.5,1,1505,11395,PA,15237,55016
PA10490,40781.74068,SINGLE FAMILY,1,1930,Frame,SHINGLE,1,6,2,1,0,630,7643,PA,15034,57850
VA10261,2094240.897,SINGLE FAMILY,2,1926,Frame,SLATE,1,13,5,5,NA,6351,48482.28,VA,23226,50519
VA10929,587774.4276,SINGLE FAMILY,2,1940,Brick,SLATE,0,8,4,3.5,NA,2265,14530,VA,23221,39943
PA10033,624915.4874,SINGLE FAMILY,2,2009,Brick,SHINGLE,1,9,4,2.5,0,4113,131238,PA,15237,55016
PA10957,488669.5626,CONDOMINIUM,1,1997,Brick,ROLL,0,6,3,2.5,0,2943,0,PA,15213,18473
VA10097,748590.4777,SINGLE FAMILY,2,1920,Frame,SLATE,0,9,4,2.5,NA,2725,36842,VA,23226,50519
VA10146,176856.9004,CONDOMINIUM,1,1925,Brick,METAL,0,4,2,2,NA,780,0,VA,23223,27936
PA10710,225693.7509,SINGLE FAMILY,1.5,1935,Brick,SLATE,1,6,3,2,1,1581,43560,PA,15237,55016
VA10272,601266.8194,SINGLE FAMILY,1.5,2001,Brick,SHINGLE,0,9,4,3,NA,2994,20386.08,VA,23221,39943
PA10223,141434.5376,SINGLE FAMILY,2,1920,Brick,SHINGLE,1,7,3,1,1,2150,6000,PA,15218,35983
PA10271,383098.9267,SINGLE FAMILY,2,1989,Frame,SHINGLE,1,9,4,2.5,1,3114,16957,PA,15243,60717
PA10722,51969.73276,SINGLE FAMILY,2,1900,Brick,SHINGLE,1,6,3,1,0,1220,3250,PA,15213,18473
VA10890,347094.1637,SINGLE FAMILY,2,1929,Brick,SLATE,0,8,4,2,NA,1982,7875,VA,23227,36568
PA10854,44068.70077,SINGLE FAMILY,1,1940,Brick,SHINGLE,1,6,3,1,1,972,4155,PA,15235,41367
VA10383,192508.4205,SINGLE FAMILY,2,1922,Stucco,ROLL,0,8,4,2,NA,1632,6750,VA,23222,29570
PA10481,233135.1543,SINGLE FAMILY,2,1940,Brick,SLATE,1,8,4,2.5,1,2338,7950,PA,15243,60717
PA10435,35846.97421,SINGLE FAMILY,1,1950,Frame,SHINGLE,1,5,1,1,0,550,5458,PA,15030,50313
VA10736,131753.1035,SINGLE FAMILY,1,1950,Brick,ROLL,0,7,3,1,NA,1331,8023.75,VA,23222,29570
VA10082,253907.8521,SINGLE FAMILY,2,1923,Stucco,SLATE,0,9,4,2.5,NA,1680,6500,VA,23222,29570
PA10001,55781.74494,MULTI-FAMILY,2,1920,Frame,SHINGLE,1,8,4,2,0,2079,2500,PA,15223,33724
PA10705,102613.6466,SINGLE FAMILY,1,1900,Frame,SHINGLE,1,7,3,1.5,0,2338,28489,PA,15026,69387
VA10178,283725.5739,SINGLE FAMILY,2,1890,Brick,METAL,0,7,3,2,NA,1748,2098.27,VA,23220,26557
VA10829,355551.5187,SINGLE FAMILY,2,1930,Brick,SLATE,0,9,4,1.5,NA,1997,7000,VA,23225,35101
PA10793,437137.8771,SINGLE FAMILY,2,1967,Frame,SHINGLE,1,9,5,2.5,2,2675,25788,PA,15215,43750
PA10274,174988.304,SINGLE FAMILY,2,1925,Brick,SLATE,1,7,3,1.5,0,2079,4073,PA,15214,30725
PA10278,416287.6979,SINGLE FAMILY,2,1940,Brick,SLATE,1,10,3,3,2,2151,15032,PA,15216,39526
PA10522,80707.24879,SINGLE FAMILY,2,1880,Frame,SLATE,1,9,4,1,0,1864,6457,PA,15215,43750
VA10258,362031.7748,SINGLE FAMILY,2,1941,Brick,SLATE,0,10,4,3.5,NA,2060,8905,VA,23222,29570
VA10935,167200.2125,SINGLE FAMILY,2,1920,Frame,METAL,0,6,3,1.5,NA,1452,3720,VA,23223,27936
VA10675,436563.9768,SINGLE FAMILY,2,1921,Brick,METAL,0,8,4,1.5,NA,2029,4943.13,VA,23220,26557
